Listing Name,Display Name,Sector,Brief Description,Address,Website,Phone,Social Media 1,Social Media 1 Type,Social Media 2,Social Media 2 Type,Social Media 3,Social Media 3 Type,Status,ID,lon,lat
Good Life Garden,Good Life Garden,Gardens,GreenThumb garden,"46 Goodwin Place, Brooklyn, NY",https://www.facebook.com/Good-Life-Garden-307819399857345/,,,,,,,,,1712,-73.923645,40.691243
Good Shepherds Community Garden,Good Shepherds Community Garden,Gardens,GreenThumb garden,"555-557 Shepherd Avenue, Brooklyn, NY",,,,,,,,,,1713,-73.879625,40.670752
Grand Street Community Garden,Grand Street Community Garden,Gardens,GreenThumb garden,"239 Grand Street, Brooklyn, NY",,,,,,,,,,1714,-73.959016,40.713693
Granite Street Block Association Garden,Granite Street Block Association Garden,Gardens,GreenThumb garden,"28-32 Granite Street, Brooklyn, NY",,,,,,,,,,1715,-73.907666,40.682297
Green Dome Garden,Green Dome Garden,Gardens,GreenThumb garden,"229 North 12th Street, Brooklyn, NY",,,,,,,,,,1716,-73.953062,40.719544
Green Gems Garden,Green Gems Garden,Gardens,GreenThumb garden,"147 Fountain Avenue, Brooklyn, NY",,,,,,,,,,1717,-73.875392,40.676646
Green Valley Garden,Green Valley Garden,Gardens,GreenThumb garden,"93 New Lots Avenue, Brooklyn, NY",,,,,,,,,,1718,-73.90172,40.658179
GreenSpace Native Plant Community Garden and Environmental Center,GreenSpace Native Plant Community Garden and Environmental Center,Gardens,GreenThumb garden,"207 4th Avenue, Brooklyn, NY",,,,,,,,,,1719,-73.982368,40.677668
Greene Acres Community Garden,Greene Acres Community Garden,Gardens,NY Restoration Project garden,"349 Greene Ave, Brooklyn, NY","http://www.greeneacresgarden.com/
Facebook: https://www.facebook.com/OurGreeneAcres/",,,,,,,,,1720,-73.957305,40.687857
Greene Avenue United Neighbors Association Garden,Greene Avenue United Neighbors Association Garden,Gardens,GreenThumb garden,"490 Greene Avenue, Brooklyn, NY",,,,,,,,,,1721,-73.951217,40.688075
Gregory's Garden (P.S. 158 Memorial Garden),Gregory's Garden (P.S. 158 Memorial Garden),Gardens,GreenThumb garden,"444 Warwick Street, Brooklyn, NY",https://www.facebook.com/gli167/?ref=page_internal,,,,,,,,,1722,-73.885872,40.672649
Halsey Ralph and Howard Community Garden,Halsey Ralph and Howard Community Garden,Gardens,GreenThumb garden,"774 Halsey Street Brooklyn, Brooklyn, NY","https://haywardp.wixsite.com/halseygarden
https://www.instagram.com/hrhcommunitygarden/",,,,,,,,,1723,-73.923002,40.684721
Hancock Community Backyard Garden Park,Hancock Community Backyard Garden Park,Gardens,GreenThumb garden,"322-324 Hancock Street, Brooklyn, NY",,,,,,,,,,1724,-73.9431,40.683279
Hands & Heart / New Lots Urban Farm,Hands & Heart / New Lots Urban Farm,Gardens,GreenThumb garden,"290 New Lots Avenue, Brooklyn, NY",,,,,,,,,,1725,-73.895325,40.66065
Hart to Hart Community Garden,Hart to Hart Community Garden,Gardens,GreenThumb garden,"104-108 Hart Street, Brooklyn, NY","https://hartgarden.wixsite.com/hartgarden
https://www.instagram.com/harttohartgarden/?hl=en",,,,,,,,,1726,-73.947279,40.693107
Hattie Carthan Community Garden,Hattie Carthan Community Garden,Gardens,GreenThumb garden,"363-365 Clifton Place at the Corner of Marcy Ave, Brooklyn, NY 11221","https://www.hattiecarthancommunitymarket.com/
https://www.facebook.com/HattieCarthanGardenMarkets/",,,,,,,,,1727,-73.948898,40.689619
Hattie Carthan Herban Farm,Hattie Carthan Herban Farm,Gardens,GreenThumb garden,"49 Van Buren St, Brooklyn, NY",https://yonnette.wixsite.com/hcherbanfarm,,,,,,,,,1728,-73.94364,40.69032
Hendrix Street Block Association Garden,Hendrix Street Block Association Garden,Gardens,NY Restoration Project garden,"532 Hendrix Street, Brooklyn, NY",,,,,,,,,,1729,-73.888456,40.668546
Her-King Alagantic Block Association Garden,Her-King Alagantic Block Association Garden,Gardens,GreenThumb garden,"411 Herkimer Street, Brooklyn, NY","https://hka03.wordpress.com/community-garden/
https://www.facebook.com/herkingalagantic/",,,,,,,,,1730,-73.939686,40.679306
Herbal Garden of East New York,Herbal Garden of East New York,Gardens,GreenThumb garden,"281 Schenck Avenue, Brooklyn, NY",,,,,,,,,,1731,-73.888501,40.674088
Highland Park Children's Garden,Highland Park Children's Garden,Gardens,GreenThumb garden,"400 Jamaica Avenue, Brooklyn, NY",https://www.facebook.com/highlandpark.childrensgarden,,,,,,,,,1732,-73.887668,40.682604
Hooper Grove,Hooper Grove,Gardens,GreenThumb garden,"375 South 5th Street, Brooklyn, NY",https://www.facebook.com/hoopergrove/,,,,,,,,,1733,-73.953618,40.707972
Howard Garden,Howard Garden,Gardens,GreenThumb garden,"750 Howard Avenue, Brooklyn, NY",,,,,,,,,,1734,-73.91926,40.663558
Hull Street Community Garden,Hull Street Community Garden,Gardens,NY Restoration Project garden,"221-235 Hull Street, Brooklyn, NY","https://www.instagram.com/hullstcommunitygarden/?hl=en
https://www.facebook.com/Hull-Street-Community-Garden-101510827894946/
",,,,,,,,,1735,-73.907857,40.680108
Human Compass Community Garden,Human Compass Community Garden,Gardens,GreenThumb garden,"207-209 Columbia Street, Brooklyn, NY",,,,,,,,,,1736,-74.002473,40.684867
I.S. 318 Project Roots Community Garden,I.S. 318 Project Roots Community Garden,Gardens,GreenThumb garden,"110 Walton Street, Brooklyn, NY",https://www.instagram.com/projectrootsgardengroup/?hl=en,,,,,,,,,1737,-73.94783,40.702743
ISO Student Farm,ISO Student Farm,Gardens,GreenThumb garden,"514 Rockaway Avenue, Brooklyn, NY",,,,,,,,,,1738,-73.910484,40.66746
Imani Community Garden,Imani Community Garden,Gardens,NY Restoration Project garden,"87 Schenectady Avenue, Brooklyn, NY","https://www.instagram.com/imani_garden/?hl=en
https://www.facebook.com/Imani-Garden-168006109999475/
",,,,,,,,,1739,-73.932744,40.676416
Imani II Community Garden,Imani II Community Garden,Gardens,GreenThumb garden,"1680 Pacific Street, Brooklyn, NY","https://www.instagram.com/imani_garden/?hl=en
https://www.facebook.com/Imani-Garden-168006109999475/
",,,,,,,,,1740,-73.932938,40.676517
Infant Jesus Community Garden,Infant Jesus Community Garden,Gardens,NY Restoration Project garden,"36 Aberdeen Street, Brooklyn, NY",,,,,,,,,,1741,-73.905967,40.681707
Isabahlia Community Garden,Isabahlia Community Garden,Gardens,GreenThumb garden,"615 Saratoga Avenue, Brooklyn, NY",,,,,,,,,,1742,-73.916229,40.665786
It's All About Brownsville Garden,It's All About Brownsville Garden,Gardens,GreenThumb garden,"754 Thomas Boyland Street, Brooklyn, NY",,,,,,,,,,1743,-73.91199,40.661958
Jane Bailey Memorial Garden,Jane Bailey Memorial Garden,Gardens,NY Restoration Project garden,"327 Greene Avenue, Brooklyn, NY",https://www.janebaileymemorialgarden.com/,,,,,,,,,1744,-73.958277,40.687775
Java Street Community Garden,Java Street Community Garden,Gardens,GreenThumb garden,"59 Java Street, Brooklyn, NY","https://www.javastreetgarden.org/visit-us/
https://www.instagram.com/javastgarden/?hl=en
https://www.facebook.com/JavaStCommunityGarden/",,,,,,,,,1745,-73.958828,40.731418
Jerome Gardens,Jerome Gardens,Gardens,GreenThumb garden,"447 Jerome Street, Brooklyn, NY",,,,,,,,,,1746,-73.885861,40.67059
Jerome Glenmore Corner Stone Community Garden,Jerome Glenmore Corner Stone Community Garden,Gardens,GreenThumb garden,"316-318 Jerome Street, Brooklyn, NY",https://jgcscg.com/,,,,,,,,,1747,-73.887932,40.677293
Jerry and the Senior Gents Garden,Jerry and the Senior Gents Garden,Gardens,GreenThumb garden,"349 Schenck Avenue, Brooklyn, NY",,,,,,,,,,1748,-73.888034,40.672304
Jes Good Rewards Children's Garden,Jes Good Rewards Children's Garden,Gardens,GreenThumb garden,"155 Amboy Street, Brooklyn, NY",,,,,,,,,,1749,-73.913596,40.666841
Keap Fourth Community Garden,Keap Fourth Community Garden,Gardens,GreenThumb garden,"347 Keap Street, Brooklyn, NY",http://www.keapfourthgarden.org/,,,,,,,,,1750,-73.954764,40.709043
Know Waste Lands,Know Waste Lands,Gardens,GreenThumb garden,"1278 Myrtle Avenue, Brooklyn, NY",https://www.knowwastelands.org/,,,,,,,,,1751,-73.925871,40.697855
Kosciusko Street Garden and Learning Center,Kosciusko Street Garden and Learning Center,Gardens,GreenThumb garden,"385 Kosciusko Street, Brooklyn, NY",,,,,,,,,,1752,-73.939348,40.692228
La Casita Verde,La Casita Verde,Gardens,GreenThumb garden,"451 Bedford Avenue, Brooklyn, NY",http://www.lacasitaverde.nyc/,,,,,,,,,1753,-73.964027,40.707771
Lefferts Place Block Association Garden,Lefferts Place Block Association Garden,Gardens,GreenThumb garden,"162 Lefferts Place, Brooklyn, NY",,,,,,,,,,1754,-73.95764,40.680406
Lentol Garden,Lentol Garden,Gardens,GreenThumb garden,"478 Graham Avenue, Brooklyn, NY",,,,,,,,,,1755,-73.945587,40.719782
Lincoln Road Garden,Lincoln Road Garden,Gardens,GreenThumb garden,"316 Lincoln Road, Brooklyn, NY",https://www.facebook.com/Lincoln-Road-Garden-112431226994529/,,,,,,,,,1756,-73.952262,40.661261
Linwood Street Garden (Pagan's Garden),Linwood Street Garden (Pagan's Garden),Gardens,GreenThumb garden,"580 Linwood Street, Brooklyn, NY",,,,,,,,,,1757,-73.882085,40.670989
Madison Hill Community Garden,Madison Hill Community Garden,Gardens,GreenThumb garden,"88-90 Madison Street, Brooklyn, NY",,,,,,,,,,1758,-73.957328,40.68406
Madison Square Association Garden,Madison Square Association Garden,Gardens,GreenThumb garden,"1262-1264 Madison Street, Brooklyn, NY",https://www.facebook.com/MSAGarden/,,,,,,,,,1759,-73.913065,40.69484
Madison Street Association Garden,Madison Street Association Garden,Gardens,NY Restoration Project garden,"974 Madison Street, Brooklyn, NY",,,,,,,,,,1760,-73.918829,40.688805
Manley's Place,Manley's Place,Gardens,GreenThumb garden,"2539 PITKIN AVENUE, Brooklyn, NY",,,,,,,,,,1761,-73.878564,40.674647
Maple Street Community Garden,Maple Street Community Garden,Gardens,GreenThumb garden,"237 Maple Street, Brooklyn, NY",https://maplestreetcommunitygarden.org/,,,,,,,,,1762,-73.952836,40.660859
Marge Matthews Garden,Marge Matthews Garden,Gardens,GreenThumb garden,"13 Louis Place, Brooklyn, NY",,,,,,,,,,1763,-73.917115,40.677405
McLeod's Community Garden,McLeod's Community Garden,Gardens,NY Restoration Project garden,"130 Liberty Avenue, Brooklyn, NY",,,,,,,,,,1764,-73.905348,40.672879
Miraflores Community Garden,Miraflores Community Garden,Gardens,NY Restoration Project garden,"900 Broadway, Brooklyn, NY",,,,,,,,,,1765,-73.937004,40.697758
Moffat Street Community Garden,Moffat Street Community Garden,Gardens,GreenThumb garden,"9 Moffat Street, Brooklyn, NY",https://www.instagram.com/moffatstreetcg/?hl=en,,,,,,,,,1766,-73.910619,40.683569
Montauk Community Garden,Montauk Community Garden,Gardens,GreenThumb garden,"214 Montauk Avenue, Brooklyn, NY",https://www.facebook.com/groups/MontaukCommunityGarden/,,,,,,,,,1767,-73.878121,40.673801
Monty's Bradford Street Garden,Monty's Bradford Street Garden,Gardens,GreenThumb garden,"522 Bradford Street, Brooklyn, NY",,,,,,,,,,1768,-73.890775,40.666042
Myrtle Village Green,Myrtle Village Green,Gardens,GreenThumb garden,"636 Myrtle Avenue, Brooklyn, NY",https://www.facebook.com/myrtle.village.green/,,,,,,,,,1769,-73.958439,40.694118
Nehemiah Ten GreenThumb Block Association Garden,Nehemiah Ten GreenThumb Block Association Garden,Gardens,GreenThumb garden,"565 Barbey Street, Brooklyn, NY",,,,,,,,,,1770,-73.886237,40.668658
Madison Harvest Community Garden,Madison Harvest Community Garden,Gardens,GreenThumb garden,"894 Madison Street, Brooklyn, NY",https://www.facebook.com/Madison-Harvest-Community-Garden-1138247866195748/,,,,,,,,,1771,-73.92186,40.687808
New Vision Garden,New Vision Garden,Gardens,GreenThumb garden,"590 Schenck Avenue, Brooklyn, NY",,,,,,,,,,1772,-73.887084,40.666094
Newport Garden,Newport Garden,Gardens,GreenThumb garden,"191-201 Newport Street, Brooklyn, NY",,,,,,,,,,1773,-73.908106,40.659493
Olive Street Community Garden,Olive Street Community Garden,Gardens,GreenThumb garden,"25 Olive Street, Brooklyn, NY",https://www.facebook.com/Olive-Street-Community-Garden-243636835821091/,,,,,,,,,1774,-73.939131,40.713361
Oriental Garden,Oriental Garden,Gardens,GreenThumb garden,"326 Jerome Street, Brooklyn, NY",,,,,,,,,,1775,-73.887337,40.673772
P.S. 4K Paradise Garden,P.S. 4K Paradise Garden,Gardens,GreenThumb garden,"676-696 Glenmore Avenue, Brooklyn, NY",https://www.grownyc.org/openspace/gardens/bk/ps4,,,,,,,,,1776,-73.884999,40.67465
Patchen Community Square Garden,Patchen Community Square Garden,Gardens,GreenThumb garden,"868 Putnam Ave
Brooklyn, NY 11221","http://www.patchensquare.com/
https://www.instagram.com/patchensquare/?hl=en",,,,,,,,,1777,-73.927228,40.686462
Patrick Van Doren Pocket Park,Patrick Van Doren Pocket Park,Gardens,GreenThumb garden,"123 Malcolm X Boulevard, Brooklyn, NY",,,,,,,,,,1778,-73.930115,40.689438
Phoenix Community Garden,Phoenix Community Garden,Gardens,GreenThumb garden,"16 Somers Street, Brooklyn, NY",https://www.phoenixcommunitygarden.org/,,,,,,,,,1779,-73.912462,40.678548
Pirate's Cove Garden,Pirate's Cove Garden,Gardens,"
GreenThumb garden","313 Columbia Street, Brooklyn, NY",,,,,,,,,,1780,-74.012931,40.665038
Ponderosa Garden,Ponderosa Garden,Gardens,GreenThumb garden,"660 East 105th Street, Brooklyn, NY",,,,,,,,,,1781,-73.896954,40.64921
Poplar Street Community Garden,Poplar Street Community Garden,Gardens,GreenThumb garden,"25 Poplar Street, Brooklyn, NY",https://www.facebook.com/Poplar-Street-Community-Garden-284486378363526/,,,,,,,,,1782,-73.9933,40.701214
Poppa and Momma Jones Historic Community Garden,Poppa and Momma Jones Historic Community Garden,Gardens,GreenThumb garden,"337 Van Siclen Avenue, Brooklyn, NY",https://www.facebook.com/pmjgarden/,,,,,,,,,1783,-73.889809,40.671638
Positive Seeds of Life Garden,Positive Seeds of Life Garden,Gardens,GreenThumb garden,"554 Snediker Avenue, Brooklyn, NY",https://www.facebook.com/positiveseedsoflife/,,,,,,,,,1784,-73.89917,40.661236
Powell Street Garden,Powell Street Garden,Gardens,GreenThumb garden,"410 Livonia Avenue, Brooklyn, NY",,,,,,,,,,1785,-73.902311,40.663477
Powers Street Garden,Powers Street Garden,Gardens,GreenThumb garden,"276-278 Powers Street, Brooklyn, NY","https://www.instagram.com/powersstgarden/?hl=en
https://www.facebook.com/powersstgarden/",,,,,,,,,1786,-73.939795,40.712798
Preston Community Garden,Preston Community Garden,Gardens,GreenThumb garden,"1711 Park Place, Brooklyn, NY",,,,,,,,,,1787,-73.920689,40.672052
Prophecy Garden,Prophecy Garden,Gardens,GreenThumb garden,"43-69 Malta Street, Brooklyn, NY",,,,,,,,,,1788,-73.895438,40.65965
Prospect Farm,Prospect Farm,Gardens,"Prospect Farm is a non-profit, cooperative project in Windsor Terrace, Brooklyn that is working together to grow food in a formerly vacant lot, owned by Tom Angotti and Emma Matos, with the mission toward creating a Community Supported Agriculture (CSA) Farm that can serve our community. Since March 2010 Prospect Farm has been a community project development toward producing healthy local food as an alternative to industrial food. Our objective is diversity in food production and membership. We are slowly creating healthy soil through our community composting project and farm without chemical fertilizers, pesticides or herbicides. Prospect Farm is a community association with membership open to all. Members improve and farm the land and sustain ties with local residents, businesses and organizations. We support the Brooklyn Food Coalition and other initiatives for food sovereignty and food justice.","1194 Prospect Avenue, Brooklyn, NY",https://prospectfarm.org/,,,,,,,,,1789,-73.976458,40.654038
Red Gate Garden,Red Gate Garden,Gardens,GreenThumb garden,"604 Marcy Avenue, Brooklyn, NY",https://www.redgategarden.com/,,,,,,,,,1790,-73.949133,40.693767
Red Shed Garden,Red Shed Garden,Gardens,GreenThumb garden,"264-266 Skillman Avenue, Brooklyn, NY",https://redshedgarden.com/,,,,,,,,,1791,-73.940367,40.716194
Santos White Community Garden,Santos White Community Garden,Gardens,GreenThumb garden,"2110 Mermaid Avenue, Brooklyn, NY",,,,,,,,,,1792,-73.988248,40.575999
Scholes Street Children’s Garden,Scholes Street Children’s Garden,Gardens,NY Restoration Project garden,"134 Scholes Street, Brooklyn, NY",,,,,,,,,,1793,-73.944318,40.70845
